CASEID,RGN,RGN_TXT,SFA_NAME,SFA_STATE,SFA_ZIP,SFA_ID,NUM_SCHOOLS,NUM_STUDENTS,Q2C1,Q2C2,Q2C3,Q2C4,Q2C5,Q2C6,Q2C7,Q5C1,Q5C2,Q5C3,Q5C4,Q5C5,Q5C6,Q26,Q7_A1C4,Q7_B1C4,Q7_C1C4,Q7_D1C4,Q7_E1C4,Q7_F1C4,Q7_G1C4,Q7_H1C4,Q7_I1C4,Q7_J1C4,Q7_K1C4,Q7_L1C4,Q7_M1C4,Q7_N1C4,Q7_O1C4,Q7_P1C4,Q7_Q1C4,Q7_R1C4,Q7_S1C4,Q7_T1C4,Q7_U1C4,Q7_V1C4,Q7_W1C4,Q7_X1C4,Q7_Y1C4,Q7_Z1C4,Q7_ZZ1C4,Q7_AA1C4,Q7_AB1C4,Q7_AC1C4,Q7_AD1C4,Q7_AE1C4,Q7_AF1C4,Q7_AG1C4,Q7_AH1C4,Q8C1,Q8C9,Q9C3,Q9_CC1,Q9_CC2,Q9_CC3,Q9_CC4,Q10C1,Q10C2,Q10C3,Q10C4,Q10C5,Q10C6,Q10C7,Q10C8,Q10C9,Q10C10,Q10C11,Q10C12,Q10C13,Q10C14,Q11_AC1,Q11_AC2,Q11_AC3,Q11_AC4,Q11_AC5,Q11_AC6,Q11_AC7,Q11_AC8,Q11_AC9,Q11_AC10,Q11_AC11,Q11_AC12,Q11_BC1,Q11_BC2,Q11_BC3,Q11_BC4,Q11_BC5,Q11_BC6,Q11_BC7,Q11_BC8,Q11_BC9,Q11_CC1,Q11_CC2,Q11_CC3,Q11_CC4,Q11_CC5,Q11_CC6,Q13C1,Q13C2,Q13C3,Q13C4,Q13C5,Q13C6,Q13C7,Q13C8,Q13C9,Q13C10,Q13C11,Q13C12,Q13C13,Q13C14
NERO3222074,3,Northeast Regional Office (NERO),Rsu 38,ME,4355,1467,6,1181,1,0,0,0,0,0,0,1,0,1,1,0,0,10,1,1,,,,,,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NERO3222075,3,Northeast Regional Office (NERO),Rsu 39,ME,4736,1468,2,1164,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1,,1,,,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
NERO3222076,3,Northeast Regional Office (NERO),Rsu 67,ME,4457,1469,3,924,1,1,0,0,0,1,0,0,0,1,0,0,0,7,1,1,1,1,,,,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
NERO3222077,3,Northeast Regional Office (NERO),Dedham Public Schools,ME,4474,148,1,158,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NERO3222079,3,Northeast Regional Office (NERO),Rsu 73,ME,4254,1498,4,1410,1,1,1,0,0,1,0,0,0,1,0,0,0,7,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,0,1,1,,1,1,0,0,,0,0,1,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NERO3222082,3,Northeast Regional Office (NERO),Rsu 09,ME,4938,1508,7,2243,1,1,0,0,0,0,0,0,0,1,1,0,0,7,1,1,0,,,,,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NERO3222084,3,Northeast Regional Office (NERO),East Millinocket Public Schools,ME,4430,157,2,248,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NERO3222088,3,Northeast Regional Office (NERO),Cherryfield Public Schools,ME,4622,1628,1,95,1,0,1,0,0,1,0,0,0,1,0,0,0,7,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NERO3222089,3,Northeast Regional Office (NERO),Athens Public Schools,ME,4912,1629,1,113,1,0,1,0,0,0,0,0,0,1,0,0,0,98,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NERO3222090,3,Northeast Regional Office (NERO),Eastport Public Schools,ME,4631,163,2,152,1,0,1,0,0,0,0,1,0,0,0,0,0,10,1,0,,,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
NERO3222091,3,Northeast Regional Office (NERO),Dayton Public Schools,ME,4072,1661,1,113,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NERO3222092,3,Northeast Regional Office (NERO),Saco Public Schools,ME,4072,1662,5,1810,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NERO3222093,3,Northeast Regional Office (NERO),Ellsworth Public Schools,ME,4605,1663,2,1306,1,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,,,,,,0,0,1,1,0,0,0,0,0,0,0,1,1,1,,0,0,1,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NERO3222096,3,Northeast Regional Office (NERO),Wiscasset Public Schools,ME,4578,1671,2,437,1,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NERO3222097,3,Northeast Regional Office (NERO),Connor Consolidated School,ME,4736,1680,1,38,1,0,1,0,0,1,0,0,0,1,0,0,0,1,,,,0,1,,,0,0,,,,,,,,1,,,,1,1,0,0,0,,,,1,0,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
NERO3222099,3,Northeast Regional Office (NERO),Kingman Elementary- Eut,ME,4333,1682,1,13,1,0,1,0,0,0,0,0,0,1,0,0,0,10,1,1,,,1,,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NERO3222101,3,Northeast Regional Office (NERO),Andover Public Schools,ME,4216,1734,1,34,1,1,1,0,0,1,0,0,0,1,0,0,0,7,1,1,1,,1,,,1,,,1,,1,1,1,1,1,,,1,1,1,1,,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NERO3222107,3,Northeast Regional Office (NERO),Fayette Public Schools,ME,4349,180,1,72,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NERO3222109,3,Northeast Regional Office (NERO),Georgetown Public Schools,ME,4538,188,1,46,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NERO3222112,3,Northeast Regional Office (NERO),Sebago Public Schools,ME,4029,1996,1,113,1,0,0,1,0,0,0,0,0,1,0,0,0,7,1,1,,,,1,,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,,1,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
NERO3222113,3,Northeast Regional Office (NERO),Rsu 89,ME,4777,1997,2,281,1,1,1,0,0,1,0,0,1,0,1,0,0,7,1,1,1,1,0,,,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,,0,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
NERO3222118,3,Northeast Regional Office (NERO),Woodfords Family Services,ME,4092,2088,3,,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NERO3222120,3,Northeast Regional Office (NERO),Harmony Public Schools,ME,4930,217,1,63,1,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NERO3222122,3,Northeast Regional Office (NERO),Hope Public Schools,ME,4849,225,1,151,1,0,0,0,0,0,0,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NERO3222124,3,Northeast Regional Office (NERO),Jefferson Public Schools,ME,4543,235,1,212,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NERO3222127,3,Northeast Regional Office (NERO),Kittery Public Schools,ME,3904,242,3,949,1,1,0,0,0,0,0,0,0,1,0,0,0,7,1,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
NERO3222128,3,Northeast Regional Office (NERO),Lewiston Public Schools,ME,4240,250,7,5041,1,1,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NERO3222129,3,Northeast Regional Office (NERO),Lincolnville Public Schools,ME,4849,264,1,206,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,1,1,,1,,,,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NERO3222133,3,Northeast Regional Office (NERO),Madawaska Public Schools,ME,4756,282,2,320,1,1,1,0,0,0,0,0,0,1,0,0,0,7,1,1,1,,1,,,1,0,0,1,1,,1,0,0,,0,1,0,1,1,,1,1,,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
NERO3222136,3,Northeast Regional Office (NERO),Millinocket Public Schools,ME,4462,298,2,436,1,1,0,0,0,0,0,0,0,1,0,0,0,7,1,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
NERO3222137,3,Northeast Regional Office (NERO),Mount Desert Public Schools,ME,4662,311,1,143,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,,,,,,,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,,,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NERO3222138,3,Northeast Regional Office (NERO),Nobleboro Public Schools,ME,4543,319,1,138,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,,,,,,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NERO3222139,3,Northeast Regional Office (NERO),Orrington Public Schools,ME,4474,342,1,347,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NERO3222142,3,Northeast Regional Office (NERO),Penobscot Public Schools,ME,4614,351,1,61,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,,,,,,0,,1,1,0,0,0,1,,1,1,1,0,1,1,0,0,1,,,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NERO3222146,3,Northeast Regional Office (NERO),Long Island Public Schools,ME,4050,387,1,14,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,,,,,,,,0,0,0,0,0,,0,0,0,0,,0,,0,0,0,,,,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NERO3222147,3,Northeast Regional Office (NERO),Princeton Public Schools,ME,4668,389,1,123,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NERO3222150,3,Northeast Regional Office (NERO),Bangor Public Schools,ME,4401,42,10,3509,1,1,1,0,1,1,0,0,0,1,0,0,0,7,1,1,1,0,1,,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
NERO3222153,3,Northeast Regional Office (NERO),South Bristol Public Schools,ME,4543,440,1,73,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NERO3222154,3,Northeast Regional Office (NERO),Southport Public Schools,ME,4538,442,1,25,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NERO3222155,3,Northeast Regional Office (NERO),South Portland Public Schools,ME,4106,444,8,2733,1,1,1,0,1,0,0,0,0,1,0,0,0,7,1,,,,,,,,,,,,1,1,1,0,1,1,,,0,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
NERO3222159,3,Northeast Regional Office (NERO),Trenton Public Schools,ME,4660,468,1,144,1,1,0,1,0,1,0,0,0,1,0,0,0,7,1,1,1,1,,1,,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
NERO3222160,3,Northeast Regional Office (NERO),Vassalboro Public Schools,ME,4989,473,1,422,1,1,1,0,0,1,0,0,0,1,0,0,0,98,1,1,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
NERO3222161,3,Northeast Regional Office (NERO),Veazie Public Schools,ME,4401,475,1,162,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,,,,,,,0,0,1,,0,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
NERO3222162,3,Northeast Regional Office (NERO),Waterville Public Schools,ME,4901,480,4,1598,1,1,1,0,0,1,0,0,0,1,0,0,0,10,1,1,1,1,1,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
NERO3222164,3,Northeast Regional Office (NERO),Westbrook Public Schools,ME,4092,495,5,2354,1,1,1,1,1,0,0,0,0,1,0,0,0,7,1,0,1,,1,1,1,1,1,1,1,,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
NERO3222165,3,Northeast Regional Office (NERO),Winslow Schools,ME,4901,518,3,1092,1,1,1,0,0,1,0,0,0,1,0,0,0,98,1,1,1,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
NERO3222166,3,Northeast Regional Office (NERO),Winthrop Public Schools,ME,4364,524,3,849,1,0,0,1,0,0,0,0,0,1,0,0,0,7,1,1,,,,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
NERO3222170,3,Northeast Regional Office (NERO),York Public Schools,ME,3909,542,4,1589,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,,,,,,,1,1,1,0,1,1,0,1,,1,1,1,1,1,1,,1,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
NERO3222171,3,Northeast Regional Office (NERO),Rsu 79/Msad 01,ME,4769,551,5,1672,1,1,1,0,0,1,0,0,0,1,0,0,0,6,1,1,1,0,1,,,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
NERO3222175,3,Northeast Regional Office (NERO),Rsu 08/Msad 08,ME,4863,603,1,166,0,0,0,0,0,0,1,0,0,1,0,0,0,7,1,,,,,,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,,,1,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NERO3222177,3,Northeast Regional Office (NERO),Beals Public Schools,ME,4649,62,1,36,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,,0,,,,,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,,,0,,0,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
NERO3222179,3,Northeast Regional Office (NERO),Rsu 83,ME,4920,628,2,167,1,1,1,0,0,0,0,1,0,0,0,0,0,10,1,1,1,,1,,,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
NERO3222183,3,Northeast Regional Office (NERO),Biddeford Public Schools,ME,4072,65,5,2330,1,1,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NERO3222184,3,Northeast Regional Office (NERO),Rsu 85/Msad 19,ME,4631,662,1,89,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NERO3222185,3,Northeast Regional Office (NERO),Rsu 86/Msad 20,ME,4742,664,2,468,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NERO3222186,3,Northeast Regional Office (NERO),Rsu 87,ME,4419,681,3,594,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,,,,,,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
